date,product,avg_price,low_price,high_price,n_records,origin,price_pct_ch,rolling_mean,rolling_std,rolling_z,rolling_vol,origin_prev,origin_changed,price_anom,surge,crash,origin_shift_alert,sustained_high,anomaly_any
2026-06-07,圆白菜,0.8,0.6,1.0,1,冀,0.14285714285714302,0.47866666666666663,0.08947098675695093,3.5914808250214056,0.13512089018620618,冀,False,True,False,False,False,True,True
2026-08-11,豌豆苗,7.25,7.0,7.5,1,,0.0,5.095000000000001,0.6010551067741743,3.585361767518708,0.09531900040477871,,True,True,False,False,False,True,True
2026-03-25,奶白菜,5.25,4.5,6.0,1,,0.16666666666666674,3.511666666666667,0.48772578031267655,3.564161263361767,0.09190938460215708,,True,True,True,False,True,True,True
2026-07-21,丝瓜,3.2,2.5,3.8,2,冀/豫冀,0.28,1.695,0.4278756667618353,3.517376931924748,0.18985808785035513,冀/豫冀,False,True,True,False,False,True,True
2026-03-11,豌豆苗,8.0,7.5,8.5,1,,0.0,5.48,0.7168657836193166,3.515302386559737,0.08258600828409916,,True,True,False,False,False,True,True
2026-02-26,红尖椒,10.0,9.5,10.5,1,鲁徽,0.08108108108108114,6.991666666666666,0.8622427985655572,3.488963130034895,0.09968820976910159,鲁徽,False,True,False,False,False,True,True
2026-02-01,南北瓜,2.4,2.0,2.8,1,冀新云,0.11627906976744184,1.9116666666666666,0.14061645887216445,3.4728035199441414,0.04138584256189336,冀新云,False,True,False,False,False,True,True
2026-03-03,黄心菜,3.65,3.3,4.0,1,,0.08955223880597019,2.31,0.38916355926791124,3.4432823117374816,0.10125966801153097,,True,True,False,False,True,True,True
2026-07-22,丝瓜,3.7,3.5,4.0,2,冀/豫冀,0.15625,1.7641666666666669,0.5626554702132631,3.4405305481160524,0.18250600450979296,冀/豫冀,False,True,True,False,False,True,True
2026-05-12,卞萝卜,1.1,1.0,1.2,1,冀,0.1578947368421053,0.7883333333333333,0.09067118819016379,3.4373285813020487,0.07998398332524657,冀,False,True,True,False,False,True,True
2026-07-15,蒜黄,6.25,6.0,6.5,1,冀,0.0,4.8,0.42243138598129154,3.4325101025145353,0.05623730135056031,冀,False,True,False,False,False,True,True
2026-02-14,莲藕,4.75,4.5,5.0,1,津,0.0,3.2849999999999997,0.4273313339383354,3.4282531694982192,0.08459427459757805,津,False,True,False,False,False,True,True
2026-03-26,奶白菜,5.75,5.3,6.2,1,,0.09523809523809534,3.5983333333333336,0.6311570291158126,3.4090829498974835,0.09190938460215708,,True,True,False,False,True,True,True
2026-07-13,苦菊,4.725,4.3,5.5,2,辽冀,0.09883720930232553,2.6,0.6272201945200647,3.3879648942521747,0.11788461881809977,辽冀,False,True,False,False,False,True,True
2026-07-13,土豆,0.98,0.85,1.1,1,冀,0.0,0.8426666666666666,0.04059330107239725,3.3831526312285485,0.03113381035877296,冀,False,True,False,False,False,True,True
2026-07-16,小白菜,2.85,1.2,4.6,2,冀,0.14000000000000012,1.3558333333333332,0.44288840996142553,3.373686538324191,0.35238846389182865,冀,False,True,False,False,False,True,True
2026-05-13,大葱,1.15,1.1,1.2,1,鲁,0.09523809523809512,0.82,0.09790917677393819,3.3704705817508263,0.04015721464479918,鲁,False,True,False,False,False,True,True
2026-07-20,团生菜,2.25,2.0,2.5,1,冀,0.0,1.32,0.2784191828508031,3.340287082511698,0.12292606327871317,冀,False,True,False,False,False,True,True
2026-07-14,黄瓜,2.375,1.5,3.0,2,冀/辽冀鲁,0.021505376344086002,1.0983333333333332,0.38657053898245547,3.3025451707394815,0.16754995652576535,冀/辽冀鲁,False,True,False,False,False,True,True
2026-07-26,番茄,1.75,1.2,2.6,3,冀京/冀京蒙/蒙冀,0.02941176470588247,1.4670666666666667,0.0865622890470085,3.2685518884520666,0.052895534137270925,冀京/冀京蒙/蒙冀,False,True,False,False,False,True,True
2026-05-27,瓠子,1.25,1.0,1.5,1,冀,0.38888888888888884,0.75,0.15309310892394862,3.2659863237109046,0.148756012419382,冀,False,True,True,False,False,True,True
2026-03-17,土豆,1.3,0.9,2.0,2,桂云/陕蒙冀,0.040000000000000036,1.125,0.05373947370865062,3.2564516904048078,0.026994672123041324,桂云/陕蒙冀,False,True,False,False,False,True,True
2026-07-08,葱头,0.925,0.8,1.05,2,鲁皖,0.0,0.8073333333333333,0.03628748557278698,3.2426238635533426,0.025382670197767705,鲁皖,False,True,False,False,False,True,True
2026-05-31,散叶生菜,3.0,2.5,3.5,1,冀,0.33333333333333326,1.14,0.5752660553889475,3.233286550763753,0.23338652358852852,冀,False,True,True,False,False,True,True
2026-06-03,油菜,1.6,1.0,2.5,2,冀京,0.18518518518518512,0.9191666666666667,0.2106725001011073,3.231714310157156,0.24642628371566885,冀京,False,True,True,False,False,True,True
2026-06-05,冬瓜,1.09,1.0,1.2,2,桂/桂鲁,0.03809523809523818,0.7103333333333334,0.11753160494488164,3.2303367834100247,0.07764192144817919,桂/桂鲁,False,True,False,False,False,True,True
2026-07-22,韭菜,2.25,2.0,2.5,1,冀,0.0,1.5100000000000002,0.2309649921226176,3.203948759503515,0.09673094467261885,冀,False,True,False,False,False,True,True
2026-08-11,散叶生菜,2.5,2.0,3.0,1,冀,0.0,1.435,0.3332571752079568,3.195730142450575,0.08750687780635298,冀,False,True,False,False,False,True,True
2026-05-12,大葱,1.05,1.0,1.1,1,鲁,0.10526315789473695,0.8066666666666666,0.0762633067341138,3.1907000070387257,0.03646611431078983,鲁,False,True,False,False,False,True,True
2026-05-18,小米椒,7.0,6.0,8.0,1,云琼,0.07692307692307687,5.216666666666667,0.5675618352053962,3.1420952268363127,0.08122581569978028,云琼,False,True,False,False,False,True,True
2026-07-14,小黄瓜,5.0,4.0,6.1,2,辽鲁,0.12359550561797739,3.2175000000000002,0.5687687094308007,3.1339628401566766,0.08913159715250625,辽鲁,False,True,False,False,False,True,True
2026-06-12,芹菜,1.3,1.1,1.5,1,津冀京,0.040000000000000036,0.9183333333333333,0.12211027614508593,3.1255900708404556,0.0600806949855182,津冀京,False,True,False,False,False,True,True
2026-01-26,白萝卜,0.6,0.5,0.7,1,鄂川,0.0,0.5107692307692308,0.02855494029733937,3.124880258954118,0.028751635043855545,鄂川,False,True,False,False,False,True,True
2026-08-11,芥兰,3.25,3.0,3.5,1,,-0.0714285714285714,2.1450000000000005,0.3555835417625736,3.1075678995790477,0.1270369723894303,,True,True,False,False,True,True,True
2026-03-16,土豆,1.25,0.9,1.9,2,桂云/陕蒙冀,0.04166666666666674,1.1183333333333334,0.042514365388275625,3.0969924039599306,0.025936492959146348,桂云/陕蒙冀,False,True,False,False,False,True,True
2026-03-09,黄心菜,4.85,4.5,5.2,1,,0.2124999999999999,2.5683333333333334,0.7367780900807166,3.0968166635040704,0.10769154935123551,,True,True,True,False,True,True,True
2026-04-09,平菇,4.75,4.5,5.0,1,京,0.11764705882352944,2.7616666666666663,0.6456329870932775,3.0796650311891054,0.0694130934776661,京,False,True,False,False,False,True,True
2026-02-15,青萝卜,2.5,1.8,3.2,1,津鲁,0.0,1.97,0.17250687142735902,3.0723413833586215,0.05429241450360857,津鲁,False,True,False,False,False,True,True
2026-05-27,鸡毛菜,5.25,5.0,5.5,1,,0.050000000000000044,2.8666666666666667,0.7760791522613629,3.0709925996449003,0.19106461367758482,,True,True,False,False,True,True,True
2026-05-29,散叶生菜,2.25,2.0,2.5,1,冀,0.2857142857142858,1.025,0.3992989546347635,3.0678768020329548,0.22780791336418355,冀,False,True,True,False,False,True,True
2026-07-29,罗马生菜,2.25,2.0,2.5,1,冀,0.0,1.335,0.29889163069003966,3.061310207607937,0.11355193770761389,冀,False,True,False,False,False,True,True
2026-05-29,菊花菜,2.95,2.6,3.3,1,,0.3111111111111111,1.51,0.47149797966435814,3.054095801269568,0.22121783334375109,,True,True,True,False,True,True,True
2026-06-08,苦菊,4.225,3.6,5.0,2,辽冀,0.1901408450704225,2.330833333333333,0.6215138405723414,3.047666106554218,0.13212393465933003,辽冀,False,True,True,False,False,True,True
2026-08-10,柿子椒,1.95,1.7,2.2,1,冀晋,0.0,1.5516666666666667,0.13096678529525013,3.0414836283515303,0.032574822126658166,冀晋,False,True,False,False,False,True,True
2026-04-09,尖椒,3.7,3.0,4.4,1,辽鲁粤闽,0.05714285714285716,2.8616666666666664,0.2756444903448682,3.041357120124064,0.05202523202391775,辽鲁粤闽,False,True,False,False,False,True,True
2026-01-17,圆白菜,1.58,0.95,2.2,1,冀鄂鲁,0.08965517241379328,1.2529411764705882,0.10763158840939513,3.038688068835217,0.03981989373264632,冀鄂鲁,False,True,False,False,False,True,True
2026-07-19,平菇,4.75,4.5,5.0,1,冀蒙,0.0,2.855,0.6253757491190449,3.0301782611005477,0.132905067089336,冀蒙,False,True,False,False,False,True,True
2026-07-16,樱桃萝卜,4.75,4.5,5.0,1,,0.0,2.4483333333333333,0.7599323170103925,3.0287785045404116,0.1695534159893954,,True,True,False,False,False,True,True
2026-06-09,娃娃菜,0.95,0.9,1.0,1,冀,0.0,0.6766666666666666,0.09071871393197962,3.0129762811483096,0.0710887855087409,冀,False,True,False,False,False,True,True
2026-05-20,蒿子秆,4.15,3.8,4.5,1,,0.03750000000000009,2.315,0.6097130472607586,3.0096124861425477,0.23637268099809733,,True,True,False,False,False,True,True
2026-07-15,黄瓜,2.55,1.5,3.2,2,冀/辽冀鲁,0.0736842105263158,1.1533333333333333,0.4664952476627655,2.9939569023784185,0.1664392437605058,冀/辽冀鲁,False,False,False,False,False,True,True
2026-01-27,尖椒,6.25,5.0,7.5,1,辽鲁粤闽,0.0,4.992592592592593,0.42032581311857214,2.991506512717309,0.043286662725588905,辽鲁粤闽,False,False,False,False,False,True,True
2026-05-23,西葫芦,1.9,1.6,2.2,2,鲁,0.0,1.0941666666666665,0.26995236914906656,2.985094503424623,0.07282722204681227,鲁,False,False,False,False,False,True,True
2026-05-28,鸡毛菜,5.75,5.5,6.0,1,,0.09523809523809534,2.9833333333333334,0.9283219318724539,2.980287949339099,0.14592315154125934,,True,False,False,False,True,True,True
2026-05-08,大葱,0.9,0.8,1.0,1,鲁,0.05882352941176472,0.7783333333333332,0.04086000770782546,2.9776466890720963,0.02672739005184698,鲁,False,False,False,False,False,True,True
2026-06-06,苦菊,3.55,3.3,3.8,1,辽冀,0.10077519379844957,2.2075,0.45158485283536437,2.9728632206568695,0.13545280311981317,辽冀,False,False,False,False,False,True,True
2026-07-27,紫薯,1.95,1.6,2.3,1,冀闽,0.0,1.6433333333333335,0.1031682032455739,2.972492076233023,0.038699280486002706,冀闽,False,False,False,False,False,True,True
2026-02-16,散菜花,2.5,2.0,3.0,1,鄂云闽,0.11111111111111116,1.9149999999999998,0.19702529156745674,2.9691619555335627,0.06417261960566324,鄂云闽,False,False,False,False,False,True,True
2026-03-04,黄心菜,3.75,3.5,4.0,1,,0.027397260273972712,2.363333333333333,0.4681094282126876,2.9622703220509137,0.10063423689207109,,True,False,False,False,False,True,True
2026-04-08,平菇,4.25,4.0,4.5,1,京,0.1333333333333333,2.695,0.5252831748620009,2.9603080289189156,0.06860507019111745,京,False,False,False,False,False,True,True
2026-07-30,蒜苗,3.85,2.0,5.7,1,鲁豫苏,0.0,3.67,0.06102571532583749,2.949576240752241,0.014644451611639667,鲁豫苏,False,False,False,False,False,True,True
2026-03-14,土豆,1.2,0.7,1.9,2,桂云/陕蒙冀,0.0,1.1099999999999999,0.030512857662936377,2.9495762407505364,0.024296476537493106,桂云/陕蒙冀,False,False,False,False,False,True,True
2026-03-10,卞萝卜,0.85,0.8,0.9,1,冀,0.0,0.805,0.015256428831468188,2.9495762407505293,0.016703827619526525,冀,False,False,False,False,False,True,True
2026-03-04,心里美,1.35,1.2,1.5,1,冀,0.0,1.125,0.07628214415734118,2.949576240750526,0.06074119134373282,冀,False,False,False,False,False,True,True
2026-02-28,姜,4.0,2.5,6.0,2,鲁,0.0,3.8875,0.03814107207867055,2.9495762407505235,0.008621330384271746,鲁,False,False,False,False,False,True,True
2026-05-10,卞萝卜,0.95,0.7,1.2,1,冀,0.0,0.77,0.06102571532587302,2.94957624075052,0.07126966450997982,冀,False,False,False,False,False,True,True
2026-02-26,荸荠,4.425,3.0,6.0,2,皖,0.0,4.335,0.030512857662936873,2.9495762407504813,0.006179450680056052,皖,False,False,False,False,False,True,True
2026-05-26,莲藕,3.25,3.0,3.5,1,津,0.0,3.07,0.06102571532587399,2.949576240750477,0.017525327338519647,津,False,False,False,False,False,True,True
2026-05-11,心里美,1.4,1.2,1.6,1,冀,0.0,1.2650000000000001,0.0457692864944057,2.949576240750456,0.0320713490294909,冀,False,False,False,False,False,True,True
2026-05-01,红尖椒,7.5,7.0,8.0,1,鲁桂,0.0,6.6,0.30512857662937526,2.949576240750424,0.04111711414037299,鲁桂,False,False,False,False,False,True,True
2026-02-11,青萝卜,2.0,1.5,2.5,1,津鲁,0.0,1.91,0.030512857662938455,2.9495762407503356,0.014066381153285479,津鲁,False,False,False,False,False,True,True
2026-07-25,紫薯,1.8,1.6,2.0,1,冀闽,0.0,1.6200000000000003,0.06102571532587696,2.949576240750326,0.03340765523905305,冀闽,False,False,False,False,False,True,True
2026-06-25,紫薯,1.6,1.2,2.0,1,冀闽,0.0,1.4649999999999999,0.04576928649440956,2.949576240750217,0.027647714680595622,冀闽,False,False,False,False,False,True,True
2026-05-17,小米椒,6.5,6.0,7.0,1,云琼,0.0,5.15,0.45769286494416567,2.9495762407497597,0.08017837257372731,云,True,False,False,False,False,True,True
2026-07-15,美人椒,5.0,4.5,5.5,1,鲁闽,0.0,4.55,0.15256428831485372,2.949576240747213,0.029695693545824985,鲁闽,False,False,False,False,False,True,True
2026-07-30,大蒜,3.65,2.2,6.3,2,豫苏鲁,0.0,3.605,0.015256428831490195,2.9495762407462744,0.0037119616932281153,豫苏鲁,False,False,False,False,False,True,True
2026-03-02,红薯,1.85,1.1,2.8,2,冀,0.0,1.5333333333333334,0.1075457667880189,2.944482857152726,0.06236095644623237,冀,False,False,False,False,False,True,True
2026-04-28,毛豆,5.15,4.5,5.8,1,粤,-0.01904761904761898,3.018333333333333,0.7274759544945881,2.9302228527232033,0.1226500791859011,粤,False,False,False,False,False,True,True
2026-07-22,豇豆,3.65,3.0,4.3,1,鲁冀,0.2586206896551724,1.84,0.6184519048565444,2.9266625032383815,0.39486166338399925,鲁冀,False,False,True,False,False,True,True
2026-06-03,莲藕,5.375,3.0,8.0,2,川/津,0.0,3.3358333333333334,0.6969355129388963,2.9259043753814997,0.17427780249178348,川/津,False,False,False,False,False,True,True
2026-07-17,鸡毛菜,8.4,7.8,9.0,1,,0.0,3.538333333333333,1.6632790284365346,2.9229411202500306,0.20229888733260748,,True,False,False,False,False,True,True
2026-02-04,南北瓜,2.6,2.4,2.8,1,冀新云,0.08333333333333348,1.9833333333333334,0.2110455635284889,2.9219598666589515,0.042791998133633234,冀新云,False,False,False,False,False,True,True
2026-05-10,大葱,0.95,0.9,1.0,1,鲁,0.05555555555555558,0.7899999999999999,0.05477225575050305,2.92118697336161,0.0286364069551584,鲁,False,False,False,False,False,True,True
2026-02-26,黄心菜,2.75,2.0,3.5,1,,0.0,2.2,0.1889170589767209,2.9113305223948727,0.08645827399504881,,True,False,False,False,False,True,True
2026-06-21,南北瓜,1.15,1.1,1.2,1,桂云川,0.0,0.9283333333333333,0.0762067665261195,2.908753077598318,0.057076627173196344,桂云川,False,False,False,False,False,True,True
2026-02-12,扁豆,6.15,4.5,7.8,1,云,-0.015999999999999903,4.970000000000001,0.407176992778664,2.8980026399513004,0.04243451990469028,云,False,False,False,False,False,True,True
2026-07-26,长茄,1.075,0.7,1.6,2,辽晋,0.04878048780487809,0.7866666666666667,0.09951029519893016,2.897522640817501,0.08653364834326292,辽晋,False,False,False,False,False,True,True
2026-05-01,美人椒,6.5,6.0,7.0,1,鲁闽,0.0,5.515,0.3411820224071584,2.8870219862420683,0.04859429980432002,鲁闽,False,False,False,False,False,True,True
2026-03-13,芥兰,4.5,4.0,5.0,1,,0.15384615384615397,3.11,0.4818069437383431,2.88497295039997,0.11009482968341051,,True,False,True,False,True,True,True
2026-07-17,小白菜,2.925,1.5,4.6,2,冀,0.02631578947368407,1.4041666666666666,0.5273994156975903,2.8836462234637286,0.3518422581866764,冀,False,False,False,False,False,True,True
2026-06-01,平菇,5.0,4.5,5.5,1,京冀蒙,0.0,3.2,0.6242236557627334,2.883581843434939,0.18645573016454564,京蒙,True,False,False,False,False,True,True
2026-07-27,白萝卜,0.63,0.55,0.7,1,冀陕,0.14545454545454528,0.436,0.06734368874507154,2.880745079681986,0.05145673451146508,冀陕,False,False,False,False,False,True,True
2026-07-19,罗马生菜,1.4,1.3,1.5,1,京冀,0.0,1.1783333333333332,0.07732971652262925,2.8665133746067673,0.06657862720272498,京冀,False,False,False,False,False,True,True
2026-02-02,南北瓜,2.4,2.0,2.8,1,冀新云,0.0,1.9333333333333333,0.1631232521815907,2.8608224788650474,0.04138584256189336,冀新云,False,False,False,False,False,True,True
2026-03-12,豌豆苗,8.0,7.5,8.5,1,,0.0,5.575,0.8484011331667464,2.85831772872395,0.08258600828409916,,True,False,False,False,False,True,True
2026-05-27,菜心,3.0,2.7,3.3,1,,0.034482758620689724,1.8300000000000003,0.41055051350343197,2.849832021925407,0.21373681488946086,,True,False,False,False,False,True,True
2026-01-18,圆白菜,1.7,1.2,2.2,1,冀鄂鲁,0.07594936708860756,1.2777777777777777,0.14834600078098653,2.8461988863830454,0.04175162766683305,冀鄂鲁,False,False,False,False,False,True,True
2026-02-27,红尖椒,10.0,9.5,10.5,1,鲁徽,0.0,7.1,1.0204799411771068,2.841800101092529,0.09968820976910159,鲁徽,False,False,False,False,False,True,True
2026-06-30,大蒜,3.6,2.2,6.3,2,豫苏鲁,0.028571428571428692,2.9299999999999997,0.2359317551823963,2.839804245435425,0.05017906300393256,豫苏鲁,False,False,False,False,False,True,True
2026-01-28,螺丝椒,6.75,5.5,8.0,1,鲁辽闽,0.0,6.080357142857143,0.23622779563076687,2.834733547569204,0.03340765523905305,鲁辽闽,False,False,False,False,False,True,True
2026-07-14,土豆,0.98,0.85,1.1,1,冀,0.0,0.846,0.04731406439585837,2.832138851544736,0.03113381035877296,冀,False,False,False,False,False,True,True
2026-07-16,蒜黄,6.25,6.0,6.5,1,冀,0.0,4.858333333333333,0.49429213289681706,2.815474036600084,0.05623730135056031,冀,False,False,False,False,False,True,True
2026-06-06,冬瓜,1.115,1.05,1.2,2,桂/桂鲁,0.022935779816513735,0.725,0.13854539900771548,2.8149617583351234,0.0770430934901345,桂/桂鲁,False,False,False,False,False,True,True
2026-05-26,团生菜,1.4,1.0,1.8,1,冀京,0.0,0.9916666666666667,0.14508222005025623,2.8144960367430776,0.13103637828578618,冀京,False,False,False,False,False,True,True
2026-07-16,蒿子秆,5.5,5.0,6.0,1,,0.0,3.5083333333333333,0.7080915746998556,2.812724706561987,0.0829773482201121,,True,False,False,False,False,True,True
2026-05-13,卞萝卜,1.1,1.0,1.2,1,冀,0.0,0.8,0.10667385033281393,2.8123105996832765,0.07998398332524657,冀,False,False,False,False,False,True,True
2026-06-01,鸡毛菜,6.75,6.5,7.0,1,,0.125,3.225,1.2535982692591983,2.8119056052008307,0.14251011873654973,,True,False,False,False,True,True,True
2026-02-15,莲藕,4.75,4.5,5.0,1,津,0.0,3.3383333333333334,0.5030396113376286,2.8062733726135702,0.08459427459757805,津,False,False,False,False,False,True,True
2026-07-23,快菜,2.05,1.8,2.3,1,,0.10810810810810789,1.29,0.2711406302628035,2.8029734948368623,0.09980826326497672,,True,False,False,False,True,True,True
2026-03-27,奶白菜,5.75,5.3,6.2,1,,0.0,3.685,0.7370900380129493,2.8015573315396263,0.08640702102549203,,True,False,False,False,False,True,True
2026-06-01,散生菜,3.4,3.0,3.8,1,,0.1333333333333333,1.7983333333333331,0.572273646463633,2.7987776067693693,0.12315050510511644,,True,False,False,False,True,True,True
2026-06-02,散生菜,3.75,3.5,4.0,1,,0.10294117647058831,1.8683333333333332,0.673063420352119,2.7956751321922333,0.12193972469735181,,True,False,False,False,True,True,True
2026-06-10,荆芥,4.75,4.0,5.5,1,,0.0,3.45,0.46609159969936603,2.7891513188362835,0.09608093221096613,,True,False,False,False,False,True,True
2026-05-21,大葱,1.7,1.6,1.8,1,鲁,0.2142857142857144,0.965,0.26364487609216675,2.787841018928256,0.06139418321940201,鲁,False,False,True,False,False,True,True
2026-07-13,小黄瓜,4.45,4.0,5.0,2,辽鲁,0.059523809523809534,3.165,0.461052020402507,2.787104151236928,0.08586958341721383,辽鲁,False,False,False,False,False,True,True
2026-07-14,苦菊,4.725,4.3,5.5,2,辽冀,0.0,2.6775,0.735882943746182,2.7823718668851436,0.11788461881809977,辽冀,False,False,False,False,False,True,True
2026-06-05,苦菊,3.225,2.9,4.0,2,辽冀,0.0,2.1725,0.3787655766684167,2.778763606919305,0.15085984549616166,辽冀,False,False,False,False,False,True,True
2026-05-14,大葱,1.15,1.1,1.2,1,鲁,0.0,0.8333333333333334,0.11396712572985689,2.7785790388123024,0.04015721464479918,鲁,False,False,False,False,False,True,True
2026-02-26,罗马生菜,3.05,2.8,3.3,1,云,0.0,1.935,0.402181551043804,2.7723797799928382,0.10681964651312352,云,False,False,False,False,False,True,True
2026-06-07,冬瓜,1.19,1.05,1.4,2,桂/桂鲁,0.06726457399103136,0.7421666666666666,0.16204875454805232,2.7635715842576087,0.07652768089866697,桂/桂鲁,False,False,False,False,False,True,True
2026-01-29,毛冬瓜,1.85,1.8,1.9,1,云,0.0,1.4655172413793103,0.1395806527448903,2.754556244434563,0.08590539918613646,云,False,False,False,False,False,True,True
2026-04-07,白萝卜,0.6,0.5,0.7,1,川,0.0,0.485,0.04183300132670364,2.7490258014691142,0.04305157800348189,川,False,False,False,False,False,True,True
2026-05-01,油麦菜,2.325,1.7,3.3,2,鲁京冀,0.12048192771084332,1.2308333333333332,0.3983091056932577,2.747029005933138,0.1471980074080106,鲁京冀,False,False,False,False,False,True,True
2026-05-31,贝贝南瓜,1.55,1.3,1.8,1,桂鲁,0.0,1.4566666666666668,0.03407226937305775,2.7392755179123913,0.030749041331105773,桂鲁,False,False,False,False,False,True,True
2026-05-13,蒜黄,4.75,4.5,5.0,1,冀,0.0,3.6166666666666667,0.41384099339733144,2.7385719428843838,0.0456737930688114,冀,False,False,False,False,False,True,True
2026-05-27,散叶生菜,1.75,1.5,2.0,1,冀,0.0,0.9516666666666667,0.2916904752187402,2.7369194442659093,0.2230827713039659,冀,False,False,False,False,False,True,True
2026-01-30,南北瓜,2.15,1.7,2.6,1,冀新云,0.0,1.8766666666666665,0.10063019815944516,2.716215791409314,0.030213437580268752,冀新云,False,False,False,False,False,True,True
2026-05-29,鸡毛菜,6.0,5.7,6.3,1,,0.04347826086956519,3.1133333333333337,1.0635767025931195,2.7141123528078874,0.14626039159172088,,True,False,False,False,False,True,True
2026-06-03,茴香,3.0,2.5,3.5,1,冀,0.09090909090909083,1.5433333333333332,0.5370310036213759,2.712444266427611,0.2654580885319575,冀,False,False,False,False,False,True,True
2026-07-27,番茄,1.75,1.2,2.6,3,冀京/冀京蒙/蒙冀,0.0,1.4770666666666667,0.10069720173262993,2.710436125703103,0.052895534137270925,冀京/冀京蒙/蒙冀,False,False,False,False,False,True,True
2026-03-12,空心菜,11.0,10.5,11.5,1,,0.0,7.561666666666667,1.2697191743094987,2.7079478698139487,0.061424612208710344,,True,False,False,False,False,True,True
2026-06-04,油菜,1.6,1.0,2.5,2,冀京,0.0,0.9391666666666667,0.24439257330176364,2.7039828764246843,0.24568609273197878,冀京,False,False,False,False,False,True,True
2026-03-18,土豆,1.3,0.9,2.0,2,桂云/陕蒙冀,0.0,1.1316666666666668,0.062261037427986936,2.703670550431043,0.026994672123041324,桂云/陕蒙冀,False,False,False,False,False,True,True
