date,product,avg_price,low_price,high_price,n_records,origin,price_pct_ch,rolling_mean,rolling_std,rolling_z,rolling_vol,origin_prev,origin_changed,price_anom,surge,crash,origin_shift_alert,sustained_high,anomaly_any
2026-02-12,蒜苗,4.0,2.0,6.0,1,鲁豫苏,-0.1208791208791209,4.531666666666666,0.1004158022092804,-5.294651389216605,0.03230630396743592,鲁豫苏,False,True,False,True,False,False,True
2026-02-02,蒜米,3.45,3.3,3.6,1,鲁,-0.028169014084506894,3.5466666666666664,0.018257418583505464,-5.294651389216604,0.007528485687673887,鲁,False,True,False,False,False,False,True
2026-04-14,香菇,4.5,3.0,6.0,1,冀,-0.052631578947368474,4.741666666666666,0.045643546458763805,-5.294651389216601,0.014066381153285507,冀,False,True,False,False,False,False,True
2026-03-01,芋头,3.125,2.0,5.0,2,闽桂/鲁,-0.038461538461538436,3.245833333333333,0.022821773229381902,-5.294651389216601,0.010279278535093238,闽桂/鲁,False,True,False,False,False,False,True
2026-02-26,姜,4.0,2.5,6.0,2,鲁,0.032258064516129004,3.879166666666667,0.022821773229381902,5.294651389216601,0.008621330384271746,鲁,False,True,False,False,False,False,True
2026-05-13,芋头,3.0,1.5,5.0,2,闽桂/鲁,-0.040000000000000036,3.120833333333333,0.02282177322938191,-5.294651389216599,0.010690449676496985,闽桂/鲁,False,True,False,False,False,False,True
2026-03-12,花生,4.5,4.3,4.7,1,苏,-0.12621359223300976,5.128333333333333,0.11867322079278607,-5.294651389216599,0.03373200140642251,苏,False,True,False,True,False,False,True
2026-02-04,绿豆芽,1.05,0.9,1.2,1,,0.0714285714285714,0.9823333333333334,0.01278019300845389,5.2946513892165985,0.019090088708030306,,True,True,False,False,True,False,True
2026-02-04,黄豆芽,0.95,0.9,1.0,1,,0.07954545454545459,0.8823333333333334,0.01278019300845387,5.2946513892165985,0.021259416970306495,,True,True,False,False,True,False,True
2026-07-15,芋头,2.75,1.5,4.5,2,闽桂/鲁,-0.04347826086956519,2.870833333333333,0.02282177322938194,-5.294651389216592,0.011620053996192358,闽桂/鲁,False,True,False,False,False,False,True
2026-03-08,卞萝卜,0.85,0.8,0.9,1,冀,0.0625,0.8016666666666669,0.009128709291752753,5.294651389216591,0.016703827619526525,冀,False,True,False,False,False,False,True
2026-04-01,杏鲍菇,3.0,2.5,3.5,1,豫,-0.09090909090909083,3.2899999999999996,0.05477225575051685,-5.294651389216575,0.024296476537493106,豫,False,True,False,False,False,False,True
2026-07-27,红尖椒,3.0,2.5,3.5,1,鲁辽,-0.1428571428571429,3.4833333333333334,0.09128709291752934,-5.294651389216511,0.038180177416060675,鲁辽,False,True,False,True,False,False,True
2026-02-24,荸荠,4.425,3.0,6.0,2,皖,0.023121387283236983,4.328333333333333,0.018257418583506307,5.294651389216384,0.006179450680056052,皖,False,True,False,False,False,False,True
2026-05-24,莲藕,3.25,3.0,3.5,1,津,0.06557377049180335,3.0566666666666666,0.036514837167012745,5.294651389216364,0.017525327338519647,津,False,True,False,False,False,False,True
2026-08-10,贝贝南瓜,1.65,1.5,1.8,1,冀蒙,0.375,1.215,0.08215838362577906,5.294651389216337,0.10022296571715915,冀蒙,False,True,True,False,False,False,True
2026-05-09,心里美,1.4,1.2,1.6,1,冀,0.11999999999999988,1.255,0.027386127875259847,5.294651389216308,0.0320713490294909,冀,False,True,False,False,False,False,True
2026-07-15,荸荠,3.85,2.6,5.0,2,皖,-0.0434782608695653,4.019166666666667,0.03195048252113699,-5.294651389216233,0.011620053996192386,皖,False,True,False,False,False,False,True
2026-04-29,红尖椒,7.5,7.0,8.0,1,鲁桂,0.15384615384615374,6.533333333333333,0.18257418583507226,5.294651389216116,0.04111711414037299,鲁徽,True,True,True,False,True,False,True
2026-08-03,心里美,1.25,1.0,1.5,1,冀,-0.1071428571428571,1.3949999999999998,0.027386127875260985,-5.294651389216081,0.028635133062045477,冀,False,True,False,False,False,False,True
2026-07-06,贝贝南瓜,1.4,1.3,1.5,1,鲁冀,-0.09677419354838723,1.5450000000000002,0.02738612787526186,-5.294651389215928,0.025863991152815298,桂鲁冀,True,True,False,False,True,False,True
2026-05-15,杭椒,2.75,2.5,3.0,1,鲁粤,-0.2142857142857143,3.475,0.13693063937631342,-5.29465138921576,0.057270266124090946,鲁粤,False,True,False,True,False,False,True
2026-02-09,青萝卜,2.0,1.5,2.5,1,津鲁,0.05263157894736836,1.9033333333333333,0.018257418583508645,5.294651389215705,0.014066381153285479,津鲁,False,True,False,False,False,False,True
2026-07-23,紫薯,1.8,1.6,2.0,1,冀闽,0.125,1.6066666666666667,0.03651483716701766,5.294651389215652,0.03340765523905305,冀闽,False,True,False,False,False,False,True
2026-07-03,线椒,2.5,1.5,3.5,1,鲁冀,-0.16666666666666663,2.9833333333333334,0.09128709291754528,-5.294651389215586,0.0445435403187374,鲁冀,False,True,False,True,False,False,True
2026-06-29,卞萝卜,0.7,0.6,0.8,1,冀,-0.06666666666666676,0.7483333333333333,0.009128709291754794,-5.294651389215431,0.01781741612749502,冀,False,True,False,False,False,False,True
2026-06-23,紫薯,1.6,1.2,2.0,1,冀闽,0.10344827586206895,1.4549999999999998,0.027386127875266373,5.294651389215055,0.027647714680595622,冀,True,True,False,False,True,False,True
2026-06-02,姜,3.0,1.5,5.0,2,云鲁/鲁,-0.07692307692307687,3.2416666666666667,0.04564354645878207,-5.294651389214493,0.020558557070186462,云鲁/鲁,False,True,False,False,False,False,True
2026-06-26,杭椒,2.25,2.0,2.5,1,鲁冀,-0.18181818181818177,2.7333333333333334,0.09128709291758776,-5.294651389213122,0.048592953074986234,鲁冀,False,True,False,True,False,False,True
2026-05-15,小米椒,6.5,6.0,7.0,1,云,0.30000000000000004,5.05,0.27386127875278327,5.294651389212736,0.08017837257372731,云,False,True,True,False,False,False,True
2026-05-11,紫甘蓝,0.95,0.9,1.0,1,冀,-0.09523809523809534,1.0466666666666666,0.018257418583519005,-5.294651389212701,0.025453451610707094,云,True,True,False,False,True,False,True
2026-08-02,小米椒,5.5,5.0,6.0,1,桂,-0.15384615384615385,6.466666666666667,0.18257418583532722,-5.294651389208723,0.04111711414037296,桂,False,True,False,True,False,False,True
2026-05-27,贝贝南瓜,1.4,1.3,1.5,1,桂鲁,-0.034482758620689724,1.4483333333333333,0.009128709291770865,-5.294651389206111,0.009215904893531881,桂鲁,False,True,False,False,False,False,True
2026-07-13,美人椒,5.0,4.5,5.5,1,鲁闽,0.11111111111111116,4.516666666666667,0.09128709291781546,5.294651389199915,0.029695693545824985,鲁闽,False,True,False,False,False,False,True
2026-06-22,小米椒,6.5,6.0,7.0,1,桂,-0.0714285714285714,6.983333333333333,0.09128709291805433,-5.294651389186061,0.019090088708030247,桂,False,True,False,False,False,False,True
2026-02-28,红薯,1.85,1.1,2.8,2,冀,0.2333333333333334,1.5083333333333335,0.06510380747027329,5.248028954722398,0.06236095644623237,冀,False,True,True,False,False,False,True
2026-02-24,红尖椒,9.25,9.0,9.5,1,鲁徽,0.37037037037037046,6.8,0.4706928129236018,5.205093285326326,0.0989856451527498,鲁徽,False,True,True,False,False,False,True
2026-06-01,莲藕,5.375,3.0,8.0,2,川/津,0.6538461538461537,3.180833333333333,0.4239430738732001,5.175616260505141,0.17427780249178348,津,True,True,True,False,True,False,True
2026-03-03,贝贝南瓜,2.2,2.1,2.3,1,桂粤,-0.11999999999999988,2.493333333333333,0.05683207771559167,-5.161404353387877,0.0320713490294909,桂粤,False,True,False,False,False,False,True
2026-03-03,板栗南瓜,3.0,2.8,3.2,1,新桂,-0.09090909090909083,3.2933333333333334,0.05683207771559453,-5.161404353387625,0.024296476537493106,新桂,False,True,False,False,False,False,True
2026-07-01,红薯,1.4,1.1,2.0,2,冀/冀粤,-0.20000000000000007,1.7292333333333334,0.06428153772238077,-5.121740160529872,0.05371755567537847,冀/冀粤,False,True,False,True,False,False,True
2026-02-09,穿心莲,5.25,5.0,5.5,1,,-0.045454545454545414,5.491071428571429,0.04724555912615343,-5.102520385624571,0.012148238268746553,,True,True,False,False,False,False,True
2026-06-19,南北瓜,1.15,1.1,1.2,1,桂云川,0.21052631578947367,0.9116666666666667,0.04676303678327639,5.096617964267176,0.057076627173196344,桂海,True,True,True,False,True,True,True
2026-08-10,豌豆苗,7.25,7.0,7.5,1,,0.3551401869158879,5.011666666666668,0.4450267975916924,5.029659664196179,0.09531900040477871,,True,True,True,False,True,False,True
2026-01-27,葱头,0.755,0.7,0.85,2,甘/甘蒙,-0.013071895424836666,0.7646296296296297,0.001924500897298756,-5.0037023329767605,0.0034936110053911855,甘,True,True,False,False,False,False,True
2026-05-11,散叶生菜,0.7,0.6,0.8,1,冀,-0.22222222222222232,0.8900000000000001,0.03805621975538543,-4.992613591714211,0.05939138709164991,冀,False,True,False,True,False,False,True
2026-04-29,美人椒,6.5,6.0,7.0,1,鲁闽,0.18181818181818188,5.448333333333333,0.2119219656861367,4.962518459385278,0.04859429980432002,鲁,True,True,True,False,True,False,True
2026-07-24,番茄,1.7,1.2,2.3,3,冀京/冀京蒙/蒙冀,0.18632240055826932,1.4498666666666666,0.050553306337069594,4.947912440494841,0.05288708393904165,冀京/冀京蒙/蒙冀,False,True,True,False,False,False,True
2026-01-28,葱头,0.725,0.65,0.8,2,甘/甘蒙,-0.039735099337748325,0.7632142857142857,0.007723735149271031,-4.947643203158311,0.01092128612043568,甘/甘蒙,False,True,False,False,False,False,True
2026-05-11,山药,4.6,2.8,7.0,4,冀/豫冀/豫鲁,0.1358024691358024,4.0351333333333335,0.11424979690115075,4.944137162496581,0.03629535262587574,冀/豫冀/豫鲁,False,True,False,False,False,False,True
2026-02-13,青萝卜,2.4,1.8,3.0,1,津鲁,0.19999999999999996,1.93,0.09523111632886347,4.935361656130753,0.054215607863492915,津鲁,False,True,True,False,False,True,True
2026-02-10,穿心莲,4.75,4.5,5.0,1,,-0.09523809523809523,5.4655172413793105,0.14522362575639172,-4.927003011063566,0.027347512058502516,,True,True,False,False,True,False,True
2026-05-19,西葫芦,1.3,1.0,1.6,2,鲁,0.2093023255813955,0.9949999999999999,0.06207614900958713,4.91332025047004,0.05779651582721391,鲁,False,True,True,False,False,False,True
2026-01-26,螺丝椒,6.75,5.5,8.0,1,鲁辽闽,0.125,6.028846153846154,0.14708710135363798,4.9029033784546,0.03340765523905305,鲁辽闽,False,True,False,False,False,False,True
2026-03-10,豌豆苗,8.0,7.5,8.5,1,,0.28,5.385000000000001,0.5378998112070231,4.861500126077487,0.08258600828409916,,True,True,True,False,True,False,True
2026-08-10,芥兰,3.5,3.0,4.0,1,,0.4583333333333335,2.1,0.2903624370120702,4.8215603037585835,0.12370882142927182,,True,True,True,False,True,True,True
2026-05-18,韭菜,1.5,1.2,1.8,1,冀,0.5,1.0366666666666666,0.09643054793323413,4.804839786393547,0.1336306209562122,冀,False,True,True,False,False,False,True
2026-02-24,黄心菜,2.75,2.0,3.5,1,,0.30952380952380953,2.17,0.1207733699809348,4.802383175128412,0.08645827399504881,,True,True,True,False,True,False,True
2026-02-28,紫甘蓝,2.05,2.0,2.1,1,云,-0.16326530612244916,2.506666666666667,0.0953517384371596,-4.789285168278579,0.0440846757022916,云,False,True,False,True,False,False,True
2026-02-24,团生菜,3.75,3.5,4.0,1,冀云,0.875,1.865,0.39417088889867596,4.782189788968791,0.2314482537200877,冀云,False,True,True,False,False,False,True
2026-05-21,平菇,2.25,2.0,2.5,1,京蒙,-0.3076923076923077,3.2333333333333334,0.20692049669866305,-4.75222778324061,0.08223422828074596,京蒙,False,True,False,True,False,False,True
2026-08-07,柿子椒,1.7,1.2,2.2,1,鲁,0.0625,1.5100000000000002,0.04025778999361227,4.7195834652162265,0.02346679843556911,鲁,False,True,False,False,False,False,True
2026-02-24,蒜黄,3.25,3.0,3.5,1,冀,-0.23529411764705888,4.2,0.20128894996822613,-4.719583465212371,0.06288499809704105,冀,False,True,False,True,False,False,True
2026-05-27,板栗南瓜,1.45,1.3,1.6,1,新桂,-0.12121212121212122,1.64,0.04025778999370424,-4.71958346520545,0.032395302049990825,新桂,False,True,False,True,False,False,True
2026-02-03,紫苏叶,8.75,8.5,9.0,1,,-0.02777777777777779,8.989583333333334,0.05103103630798294,-4.69485534033443,0.007423923386456236,,True,True,False,False,False,False,True
2026-02-03,荆芥,8.5,8.0,9.0,1,,-0.05555555555555558,8.979166666666666,0.10206207261596568,-4.694855340334422,0.014847846772912471,,True,True,False,False,True,False,True
2026-07-14,蒜黄,6.25,6.0,6.5,1,冀,0.19047619047619047,4.75,0.32163376045134695,4.663689526544284,0.05623730135056031,冀,False,True,True,False,False,False,True
2026-02-13,莲藕,4.75,4.5,5.0,1,津,0.1875,3.231666666666667,0.3260218242465639,4.657152437086689,0.08459427459757805,津,False,True,True,False,False,False,True
2026-03-06,大蒜,3.4,2.5,4.1,2,云/豫苏鲁,-0.07482993197278909,3.65,0.053739473708651606,-4.652073843435353,0.021977104758832,云/豫苏鲁,False,True,False,False,False,False,True
2026-05-26,菊花菜,2.75,2.5,3.0,1,,0.71875,1.4066666666666667,0.2893909577660753,4.641932642619732,0.208053063241954,,True,True,True,False,True,False,True
2026-05-24,团生菜,1.4,1.0,1.8,1,冀京,0.4736842105263157,0.965,0.09390934733688489,4.632126751339315,0.13587323012686317,冀京,False,True,True,False,False,False,True
2026-05-18,罗马生菜,1.45,1.3,1.6,1,京冀,-0.12121212121212122,1.6566666666666667,0.04497764451087479,-4.594875274464372,0.032395302049990866,京冀,False,True,False,True,False,False,True
2026-01-23,白萝卜,0.53,0.4,0.65,1,鄂,0.06000000000000005,0.5013043478260869,0.006255432421712254,4.5873171092556495,0.016035674514745475,鄂,False,True,False,False,False,False,True
2026-08-10,穿心莲,4.5,4.0,5.0,1,,0.8,2.8733333333333335,0.35761020325387044,4.548714359561722,0.23441802724273203,,True,True,True,False,True,False,True
2026-04-20,蒜米,2.8,2.6,3.0,1,鲁,-0.1250000000000001,3.24,0.09684683962230019,-4.5432561528697,0.033764439305699605,鲁,False,True,False,True,False,False,True
2026-06-01,茴香,3.25,3.0,3.5,1,冀,0.8571428571428572,1.43,0.40141989367056885,4.533905839488886,0.2776120018995303,冀,False,True,True,False,False,False,True
2026-06-29,紫苏叶,3.55,3.3,3.8,1,,-0.053333333333333344,3.7616666666666663,0.04676303678319281,-4.526367003238377,0.014253932901995971,,True,True,False,False,True,False,True
2026-03-04,毛冬瓜,2.3,1.6,3.0,1,云冀,0.3142857142857143,1.8216666666666668,0.10641763314262291,4.494869122791537,0.08628957056924604,云,True,True,True,False,True,False,True
2026-02-11,油豆,8.25,8.0,8.5,1,云,0.3524590163934427,4.765,0.776169862319076,4.489996544812184,0.13704254776917538,云,False,True,True,False,False,False,True
2026-02-24,丝瓜,2.75,2.5,3.0,1,豫冀,-0.3529411764705882,4.45,0.3794278814760179,-4.480429833956339,0.09435393191505964,豫冀,False,True,False,True,False,False,True
2026-03-09,豌豆苗,6.25,6.0,6.5,1,,0.15740740740740744,5.29,0.21471713549659222,4.470998543175126,0.04305977759511381,,True,True,True,False,True,False,True
2026-05-18,香菜,3.0,2.5,3.5,1,冀,0.7142857142857142,1.4483333333333335,0.3472759345428583,4.468108821618248,0.2114994153447861,冀,False,True,True,False,False,False,True
2026-04-02,姜,3.225,1.0,5.7,2,云鲁/鲁,-0.14,3.7491666666666665,0.1175327051573704,-4.459751572677865,0.03741657386773942,鲁,True,True,False,True,True,False,True
2026-07-19,团生菜,2.25,2.0,2.5,1,冀,0.4516129032258065,1.2866666666666666,0.2161310798523885,4.457171703353646,0.12292606327871317,冀,False,True,True,False,False,True,True
2026-05-08,紫苏叶,2.75,2.5,3.0,1,,-0.5,6.075,0.7461106047247625,-4.456443828762601,0.13500508740922923,,True,True,False,True,True,False,True
2026-04-26,毛豆,4.75,4.5,5.0,1,粤,0.46153846153846145,2.87,0.42214558691489346,4.453439899110012,0.12205786396019364,粤,False,True,True,False,False,False,True
2026-08-10,广茄,0.85,0.7,1.0,1,冀,0.7,0.48500000000000004,0.0821583836257052,4.4426385219901166,0.2061219632554079,冀,False,True,True,False,False,False,True
2026-08-08,柿子椒,1.85,1.5,2.2,1,鲁,0.08823529411764719,1.521666666666667,0.07390969948632121,4.442357844982163,0.03132974655212808,鲁,False,True,False,False,False,True,True
2026-02-11,茴香,4.75,4.5,5.0,1,冀,0.2666666666666666,3.0616666666666665,0.38252413341340785,4.41366487982783,0.11537088801764439,冀,False,True,True,False,False,False,True
2026-01-27,毛冬瓜,1.85,1.8,1.9,1,云,0.3214285714285716,1.437037037037037,0.09363656480139729,4.410274595601149,0.08590539918613646,豫云,True,True,True,False,True,False,True
2026-05-29,贝贝南瓜,1.55,1.3,1.8,1,桂鲁,0.1071428571428572,1.45,0.022742941307374358,4.396968652756241,0.030749041331105773,桂鲁,False,True,False,False,False,False,True
2026-05-25,散叶生菜,1.75,1.5,2.0,1,冀,0.75,0.895,0.19491377403956356,4.386555050883435,0.2230827713039659,冀,False,True,True,False,False,False,True
2026-07-12,土豆,0.98,0.85,1.1,1,冀,0.11363636363636354,0.8393333333333334,0.03215622783390518,4.374476614397825,0.03113381035877296,冀,False,True,False,False,False,False,True
2026-01-21,白玉菇,3.75,3.5,4.0,1,豫,-0.1071428571428572,4.178571428571429,0.09819805060619662,-4.364357804719848,0.028635133062045487,豫,False,True,False,False,False,False,True
2026-01-21,金针菇,3.5,3.0,4.0,1,皖鲁,0.06060606060606055,3.3095238095238093,0.04364357804719852,4.364357804719848,0.016197651024995402,皖鲁,False,True,False,False,False,False,True
2026-01-21,口蘑,7.75,7.5,8.0,1,豫,-0.06060606060606055,8.226190476190476,0.10910894511799621,-4.364357804719847,0.016197651024995402,豫,False,True,False,False,False,False,True
2026-01-21,杏鲍菇,3.3,2.8,3.8,1,豫,-0.014925373134328401,3.3476190476190473,0.01091089451179968,-4.364357804719808,0.003988973759886943,豫,False,True,False,False,False,False,True
2026-02-26,穿心莲,4.25,4.0,4.5,1,,-0.19047619047619047,5.408333333333333,0.266549902597455,-4.345652810395711,0.07390074006840017,,True,True,False,True,True,False,True
2026-05-20,西葫芦,1.475,1.2,1.7,2,鲁,0.13461538461538458,1.0116666666666667,0.10722465405297434,4.321145518496367,0.06462340436860682,鲁,False,True,False,False,False,False,True
2026-07-17,平菇,4.25,4.0,4.5,1,冀蒙,0.49122807017543857,2.7216666666666667,0.3546934891767368,4.3088846566670265,0.13278529677848314,冀蒙,False,True,True,False,False,False,True
2026-05-08,卞萝卜,0.95,0.7,1.2,1,冀,0.2666666666666666,0.7633333333333333,0.043417248545530626,4.299366563289099,0.07126966450997982,冀,False,True,True,False,False,False,True
2026-02-27,小米椒,9.5,9.0,10.0,1,云,-0.40625,16.116666666666667,1.5407305328033993,-4.294499606383129,0.10857487952692241,云,False,True,False,True,False,False,True
2026-07-12,大白菜,0.75,0.7,0.8,1,冀,0.5,0.44633333333333336,0.07078297736785244,4.29010869504033,0.17338666251980966,冀,False,True,True,False,False,False,True
2026-06-08,荆芥,4.75,4.0,5.5,1,,0.3571428571428572,3.3833333333333333,0.319841914974697,4.272944234887992,0.09608093221096613,,True,True,True,False,True,False,True
2026-02-09,紫苏叶,8.25,8.0,8.5,1,,-0.05714285714285716,8.9375,0.16137430609197587,-4.260281680828154,0.01645928052697744,,True,True,False,False,True,False,True
2026-01-20,平菇,4.25,4.0,4.5,1,京,0.3076923076923077,3.3,0.223606797749979,4.2485291572496005,0.08223422828074597,京,False,True,True,False,False,False,True
2026-01-20,蒜黄,4.25,4.0,4.5,1,冀,0.1333333333333333,3.775,0.1118033988749895,4.2485291572496005,0.03563483225498991,冀,False,True,False,False,False,False,True
2026-07-07,葱头,0.925,0.8,1.05,2,鲁皖,0.08823529411764719,0.8028333333333334,0.028788267884954796,4.24362685365009,0.026434812748178563,冀辽,True,True,False,False,True,False,True
2026-04-27,胡萝卜,0.85,0.6,1.1,2,豫闽/闽鲁,-0.08108108108108114,0.9968333333333332,0.034628156107448065,-4.240287379949501,0.03494568890685083,豫闽/闽鲁,False,True,False,False,False,False,True
2026-02-12,韭菜,4.0,3.5,4.5,1,冀粤,0.33333333333333326,3.006666666666667,0.23515707638664157,4.224126905286533,0.09658040159139267,冀粤,False,True,True,False,False,False,True
2026-07-13,黄瓜,2.325,1.5,3.0,2,冀/辽冀鲁,0.5245901639344264,1.05,0.30307333811447773,4.20690255346184,0.16979047066796232,冀/辽冀鲁,False,True,True,False,False,True,True
2026-04-28,红薯,1.7,1.0,2.8,2,冀/冀粤,0.04615384615384621,1.6141666666666667,0.02043000385391932,4.201337109237345,0.012714927656192058,冀/冀粤,False,True,False,False,False,False,True
2026-05-08,散生菜,0.85,0.7,1.0,1,,-0.5277777777777778,1.6783333333333335,0.1981306314693392,-4.180743417564479,0.14742766221979614,,True,True,False,True,True,False,True
2026-04-23,花生,5.4,4.3,6.5,1,苏鲁海,0.2272727272727273,4.343333333333334,0.25316388767553477,4.173844367649046,0.06162996655192614,苏鲁,True,True,True,False,True,False,True
2026-06-22,油麦菜,2.8,2.2,3.5,2,京冀,0.5999999999999999,1.6616666666666666,0.27313105775917434,4.1677183937720725,0.18925972039119673,京冀,False,True,True,False,False,False,True
2026-01-25,白萝卜,0.6,0.5,0.7,1,鄂川,0.09090909090909083,0.5072,0.022457367016935306,4.132274274629731,0.028751635043855545,鄂,True,True,False,False,True,True,True
2026-06-30,紫苏叶,3.45,3.3,3.6,1,,-0.028169014084506894,3.75,0.07310832774860704,-4.103499686541741,0.015599467543482175,,True,True,False,False,False,False,True
2026-08-10,板栗南瓜,1.4,1.3,1.5,1,蒙桂,0.21739130434782616,1.1433333333333333,0.06260623155799067,4.099698389111991,0.05810026998096184,蒙桂,False,True,True,False,False,False,True
2026-08-10,散叶生菜,2.5,2.0,3.0,1,冀,0.25,1.3883333333333334,0.27123069876771644,4.098601934505594,0.08750687780635298,冀,False,True,True,False,False,True,True
2026-06-03,冬瓜,0.95,0.8,1.1,2,桂/桂鲁,0.28378378378378377,0.6839999999999999,0.06506495428310272,4.088222345359887,0.07680333427376061,桂/桂鲁,False,True,True,False,False,False,True
2026-07-21,韭菜,2.25,2.0,2.5,1,冀,0.25,1.49,0.18634413844022096,4.078475482843306,0.09673094467261885,冀,False,True,True,False,False,False,True
2026-03-11,葱头,0.65,0.5,0.8,2,甘/甘蒙,-0.07142857142857129,0.7166666666666667,0.016522363806281845,-4.034935161112952,0.020549887113011263,甘/甘蒙,False,True,False,False,False,False,True
2026-07-13,菜心,3.55,3.3,3.8,1,,0.868421052631579,2.1599999999999997,0.3457625256414168,4.020100204385772,0.23708522576969634,,True,True,True,False,True,False,True
2026-01-18,尖椒,5.15,4.5,5.8,1,辽鲁粤闽,0.08421052631578951,4.772222222222222,0.09428090415820643,4.00693842672377,0.0225062098452568,辽鲁粤闽,False,True,False,False,False,False,True
2026-03-07,水萝卜,1.25,1.2,1.3,1,鲁,-0.4318181818181819,2.9433333333333334,0.42298881809083844,-4.003257913474402,0.1347487721311807,鲁,False,True,False,True,False,False,True
2026-08-11,圆白菜,1.15,0.7,1.6,1,冀,1.0909090909090904,0.6916666666666667,0.11453303493731669,4.001756642388606,0.3145604494504323,冀,False,True,True,False,False,False,True
2026-01-24,白萝卜,0.55,0.4,0.7,1,鄂,0.037735849056603765,0.5033333333333333,0.011671841502435316,3.9982265572171967,0.018275009067135018,鄂,False,True,False,False,False,False,True
2026-07-08,贝贝南瓜,1.3,1.2,1.4,1,鲁冀,-0.07142857142857129,1.5316666666666667,0.05795856625468806,-3.9971083074872995,0.030942149566236993,鲁冀,False,True,False,False,False,False,True
2026-06-15,山药,4.925,2.8,7.5,4,冀/豫冀/豫鲁,0.07065217391304346,4.558766666666667,0.09209503462346616,3.9766892409638674,0.018882587743812594,冀/豫冀/豫鲁,False,True,False,False,False,False,True
2026-04-11,线椒,4.75,4.0,5.5,1,鲁闽,0.11764705882352944,4.233333333333333,0.13020761494058988,3.9680218925936646,0.034450646614675964,鲁闽,False,True,False,False,False,False,True
2026-04-21,葱头,0.7,0.5,0.9,2,甘/甘蒙云,0.07692307692307687,0.6183333333333334,0.02069204966986839,3.94676544709773,0.032139877553058235,甘/甘蒙云,False,True,False,False,False,False,True
2026-02-14,青萝卜,2.5,1.8,3.2,1,津鲁,0.04166666666666674,1.95,0.14081046199376213,3.9059597718269323,0.05429241450360857,津鲁,False,True,False,False,False,True,True
2026-08-10,散生菜,2.95,2.5,3.4,1,,0.18000000000000016,2.2299999999999995,0.1845778034251164,3.900794064287942,0.06004395195799909,,True,True,True,False,True,True,True
