date,product,avg_price,low_price,high_price,n_records,origin,price_pct_ch,rolling_mean,rolling_std,rolling_z,rolling_vol,origin_prev,origin_changed,price_anom,surge,crash,origin_shift_alert,sustained_high,anomaly_any
2026-04-27,菠菜,1.725,0.7,3.0,2,冀,1.0294117647058827,1.6400000000000001,0.5225765081751775,0.16265560864344547,0.4562642647950447,冀,False,False,True,False,False,False,True
2026-04-20,菠菜,1.925,0.7,3.3,2,冀,1.0263157894736845,1.6316666666666666,0.4931397181420344,0.5948280427269244,0.4378910278103223,冀,False,False,True,False,False,False,True
2026-05-11,小白菜,1.6,0.6,3.0,2,冀,1.0,1.2083333333333333,0.3509429006836136,1.1160410024073033,0.48886954159328655,冀,False,False,True,False,False,False,True
2026-03-31,荠菜,13.0,6.0,20.0,2,,1.0,7.1625,3.0666360177753766,1.9035516331783926,0.5366707497128123,,True,False,True,False,True,False,True
2026-04-20,小白菜,1.3,0.5,2.4,2,冀鲁,1.0,1.1383333333333332,0.281447408369947,0.5744116373392395,0.3849416752268145,冀鲁,False,False,True,False,False,False,True
2026-06-01,菠菜,2.725,1.0,4.3,2,冀蒙,0.9464285714285716,1.9383333333333332,0.6100004710757623,1.2896164904255665,0.42246080952840664,冀蒙,False,False,True,False,False,False,True
2026-07-06,油菜,0.875,0.4,1.6,2,冀京,0.9444444444444444,0.9633333333333333,0.23940779426330983,-0.3689659879501705,0.33356496393659707,冀京,False,False,True,False,False,False,True
2026-04-13,菠菜,2.125,0.7,3.8,2,冀,0.9318181818181817,1.6424999999999998,0.43954080662626177,1.0977365303200761,0.35406609038308,冀,False,False,True,False,False,False,True
2026-03-10,荠菜,11.875,6.0,18.0,2,,0.8999999999999999,8.5,2.7813650208684115,1.2134329635547947,0.6091162440364069,,True,False,True,False,True,False,True
2026-03-09,菠菜,2.375,1.2,4.0,2,冀,0.8999999999999999,2.8133333333333335,0.7787515797663007,-0.5628667019396288,0.46602453579034153,冀豫鲁,True,False,True,False,True,False,True
2026-05-25,菠菜,2.625,1.0,4.3,2,冀,0.8750000000000002,1.7208333333333334,0.5180818124271739,1.7452198571316653,0.4790059766209912,冀,False,False,True,False,False,False,True
2026-07-13,油菜,1.125,0.6,1.8,2,冀京,0.875,0.9033333333333334,0.2191021385711174,1.011704715035069,0.4022024132885279,冀京,False,False,True,False,False,False,True
2026-02-24,团生菜,3.75,3.5,4.0,1,冀云,0.875,1.865,0.39417088889867596,4.782189788968791,0.2314482537200877,冀云,False,True,True,False,False,False,True
2026-07-13,菜心,3.55,3.3,3.8,1,,0.868421052631579,2.1599999999999997,0.3457625256414168,4.020100204385772,0.23708522576969634,,True,True,True,False,True,False,True
2026-04-20,荠菜,10.25,6.5,14.0,2,,0.8636363636363635,6.516666666666667,2.4333205400387934,1.5342546417143277,0.3832793643157222,,True,False,True,False,True,False,True
2026-06-01,茴香,3.25,3.0,3.5,1,冀,0.8571428571428572,1.43,0.40141989367056885,4.533905839488886,0.2776120018995303,冀,False,True,True,False,False,False,True
2026-03-30,菠菜,1.45,0.6,2.2,2,冀,0.8124999999999998,1.8824999999999998,0.5470985380576668,-0.7905340078872817,0.34071569139176144,冀,False,False,True,False,False,False,True
2026-08-10,穿心莲,4.5,4.0,5.0,1,,0.8,2.8733333333333335,0.35761020325387044,4.548714359561722,0.23441802724273203,,True,True,True,False,True,False,True
2026-07-17,茴香,2.25,2.0,2.5,1,冀,0.8,1.7300000000000002,0.6901524069563123,0.7534567651416111,0.23769958632861887,冀,False,False,True,False,False,False,True
2026-04-30,荠菜,11.25,6.0,16.5,2,,0.8,6.745833333333334,2.2871651190085007,1.969322909497347,0.3663712329056548,,True,False,True,False,True,False,True
2026-04-10,荠菜,9.375,5.0,14.0,2,,0.7857142857142858,6.591666666666667,2.241106305212749,1.2419461436788517,0.3768070094892725,,True,False,True,False,True,False,True
2026-06-15,小白菜,1.425,1.0,2.0,2,冀,0.78125,1.3900000000000001,0.42286991559726783,0.08276777020319687,0.32212136930170976,冀,False,False,True,False,False,False,True
2026-05-18,水萝卜,1.15,0.6,1.9,2,冀,0.7692307692307689,1.1458333333333333,0.24051698389141465,0.017323793934434843,0.32533443544513424,冀,False,False,True,False,False,False,True
2026-03-09,水萝卜,2.2,1.2,3.5,2,鲁,0.7600000000000002,2.8549999999999995,0.5366482826864761,-1.2205387050174674,0.2568667208139583,鲁,False,False,True,False,False,False,True
2026-02-09,小白菜,2.9,1.5,4.5,2,冀鲁,0.7575757575757576,2.7158333333333338,0.47563402935981924,0.3872024609226251,0.3202668934357844,冀鲁,False,False,True,False,False,False,True
2026-02-26,茴香,2.9,2.8,3.0,1,冀,0.7575757575757576,3.271666666666667,0.9238864064126191,-0.40228610799656694,0.3078813496599064,冀,False,False,True,False,False,False,True
2026-05-25,散叶生菜,1.75,1.5,2.0,1,冀,0.75,0.895,0.19491377403956356,4.386555050883435,0.2230827713039659,冀,False,True,True,False,False,False,True
2026-07-27,小白菜,2.175,1.0,3.5,2,冀,0.7399999999999998,1.6383333333333332,0.6239727189733436,0.8600803374058943,0.30898052858838676,冀,False,False,True,False,False,False,True
2026-06-15,荠菜,8.25,7.5,9.0,1,,0.736842105263158,7.616666666666666,2.7094449531265576,0.23375021241989075,0.4748711392914694,,True,False,True,False,True,False,True
2026-01-31,荠菜,15.5,15.0,16.0,1,,0.7222222222222223,9.302083333333334,2.1505549924059877,2.882007987962489,0.22779811577878809,,True,False,True,False,True,False,True
2026-01-10,荠菜,15.5,15.0,16.0,1,,0.7222222222222223,,,,0.27083384208336425,,True,False,True,False,True,False,True
2026-05-26,菊花菜,2.75,2.5,3.0,1,,0.71875,1.4066666666666667,0.2893909577660753,4.641932642619732,0.208053063241954,,True,True,True,False,True,False,True
2026-03-09,小白菜,1.975,0.9,3.3,2,冀鲁,0.7173913043478264,2.23,0.6386745434208201,-0.39926438688817667,0.3567567919118985,冀鲁,False,False,True,False,False,False,True
2026-05-18,香菜,3.0,2.5,3.5,1,冀,0.7142857142857142,1.4483333333333335,0.3472759345428583,4.468108821618248,0.2114994153447861,冀,False,True,True,False,False,False,True
2026-06-22,穿心莲,3.0,2.5,3.5,1,,0.7142857142857142,2.75,0.4172983717132061,0.5990917217664483,0.28992796341683863,,True,False,True,False,True,False,True
2026-03-09,青蒜,2.9,1.6,4.2,2,鲁川,0.7058823529411764,2.8241666666666663,0.47942509273110673,0.1581755616948193,0.29227484024307177,鲁川,False,False,True,False,False,False,True
2026-08-10,广茄,0.85,0.7,1.0,1,冀,0.7,0.48500000000000004,0.0821583836257052,4.4426385219901166,0.2061219632554079,冀,False,True,True,False,False,False,True
2026-03-23,菠菜,1.95,0.8,3.0,2,冀,0.6956521739130437,2.1958333333333333,0.6549573338740543,-0.37534251564027243,0.2932716704506965,冀,False,False,True,False,False,False,True
2026-05-20,荠菜,11.0,6.0,16.0,2,,0.6923076923076923,7.404166666666667,2.3720906257522274,1.5158920550065569,0.40472217426957596,,True,False,True,False,True,False,True
2026-04-13,小白菜,1.35,0.7,2.3,2,冀鲁,0.6875,1.2308333333333334,0.33423119020484315,0.35653963531539934,0.29594764846790916,冀鲁,False,False,True,False,False,False,True
2026-02-02,小白菜,2.925,1.5,4.4,2,冀鲁,0.6714285714285713,2.7533333333333334,0.3929734862806143,0.4368403280624453,0.2522788662319105,冀鲁,False,False,True,False,False,False,True
2026-05-22,快菜,1.0,0.7,1.3,1,,0.6666666666666667,0.7,0.15811388300841903,1.897366596101027,0.27487548116254723,,True,False,True,False,True,False,True
2026-06-02,快菜,1.25,1.0,1.5,1,,0.6666666666666667,0.6983333333333334,0.16582257517232576,3.326848989610521,0.3327813220828857,,True,True,True,False,True,False,True
2026-07-09,盖菜,1.75,1.5,2.0,1,,0.6666666666666665,1.4733333333333334,0.26997232723237546,1.024796391181712,0.2445299275970993,,True,False,True,False,True,False,True
2026-03-16,小白菜,1.75,0.8,3.0,2,冀鲁,0.6666666666666665,2.0191666666666666,0.6189424842831315,-0.434881549581169,0.3195721421234994,冀鲁,False,False,True,False,False,False,True
2026-05-11,水萝卜,1.325,0.6,2.2,2,冀,0.6562499999999998,1.2358333333333331,0.25644144096395893,0.34770771187172744,0.24475073939466932,冀,False,False,True,False,False,False,True
2026-06-01,莲藕,5.375,3.0,8.0,2,川/津,0.6538461538461537,3.180833333333333,0.4239430738732001,5.175616260505141,0.17427780249178348,津,True,True,True,False,True,False,True
2026-07-31,荠菜,19.0,18.0,20.0,1,,0.6521739130434783,10.579166666666667,2.3867638180156288,3.5281385069489066,0.19085815650026253,,True,True,True,False,True,False,True
2026-07-31,快菜,1.9,1.5,2.3,1,,0.6521739130434783,1.35,0.32270409206343015,1.704347770997254,0.22600447327634238,,True,False,True,False,True,False,True
2026-06-10,荠菜,9.5,4.5,14.5,2,,0.6521739130434783,7.775,2.5953788508251225,0.6646428514479062,0.4091012639449781,,True,False,True,False,True,False,True
2026-05-11,散生菜,1.4,1.2,1.6,1,,0.6470588235294117,1.6583333333333334,0.1947957964096068,-1.3261750925575582,0.23370925150933664,,True,False,True,False,True,False,True
2026-03-20,快菜,1.4,1.0,1.8,1,,0.6470588235294117,1.4566666666666668,0.4675197457259729,-0.12120700181053073,0.26786323682411467,,True,False,True,False,True,False,True
2026-02-24,小白菜,2.875,1.5,4.5,2,冀鲁,0.6428571428571428,2.6799999999999997,0.5625680035521836,0.3466247613954677,0.3171462310793873,冀鲁,False,False,True,False,False,False,True
2026-03-02,小白菜,2.05,1.0,3.2,2,冀鲁,0.6399999999999999,2.493333333333333,0.6168584665999908,-0.7186953853075962,0.29962455818202766,冀鲁,False,False,True,False,False,False,True
2026-02-10,荠菜,11.875,6.5,17.0,2,,0.6379310344827587,9.104166666666666,2.1162556732854005,1.3093093468388572,0.290398374162576,,True,False,True,False,True,False,True
2026-07-20,菜心,3.5,3.2,3.8,1,,0.627906976744186,2.2583333333333333,0.5237601671029195,2.3706779259956163,0.3008565911281785,,True,False,True,False,True,False,True
2026-04-20,鸡毛菜,3.4,3.0,3.8,1,,0.6190476190476188,3.1866666666666665,0.6692679136413816,0.3187562543864089,0.1928021039685653,,True,False,True,False,True,False,True
2026-05-25,菜心,2.75,2.5,3.0,1,,0.6176470588235294,1.7766666666666666,0.29323796777894756,3.319260942590709,0.21410849624471898,,True,True,True,False,True,False,True
2026-05-25,油菜,1.05,0.7,1.7,2,冀京,0.6153846153846154,0.8791666666666667,0.12578774769930864,1.3581078957046333,0.20635830533233868,冀京,False,False,True,False,False,False,True
2026-06-29,小白菜,1.45,0.8,2.5,2,冀,0.6111111111111109,1.3275,0.3254539270322123,0.37639736326756756,0.24436179588303428,冀,False,False,True,False,False,False,True
2026-06-08,小白菜,1.45,0.7,2.5,2,冀,0.6111111111111109,1.425,0.4228393352660971,0.05912411148850935,0.40672905182765035,冀,False,False,True,False,False,False,True
2026-04-30,兰花,18.5,18.0,19.0,1,,0.6086956521739131,,,,0.2880318531683602,,True,False,True,False,True,False,True
2026-06-22,水萝卜,2.25,2.0,2.5,1,,0.6071428571428572,1.6166666666666667,0.5610693812486183,1.1287968199652902,0.19406541014927964,,True,False,True,False,True,False,True
2026-02-24,香葱,5.75,5.0,6.5,1,,0.6048004465531676,3.7011,0.7078659696824545,2.894474501887875,0.17397287661194596,,True,False,True,False,True,False,True
2026-04-13,木耳菜,8.0,7.5,8.5,1,,0.6000000000000001,6.316666666666666,1.0295909242336818,1.6349535468042593,0.1748099697970021,,True,False,True,False,True,False,True
2026-01-30,快菜,2.0,1.5,2.5,1,,0.6000000000000001,1.2750000000000001,0.272444839327506,2.6610891283151714,0.2387441194240951,,True,False,True,False,True,False,True
2026-04-06,菠菜,1.6,0.7,2.5,2,冀,0.6000000000000001,1.6975,0.47189776435156955,-0.2066125490845963,0.3245546815299717,冀,False,False,True,False,False,False,True
2026-05-18,大白菜,0.48,0.35,0.6,1,冀,0.6000000000000001,0.385,0.04761555816443616,1.9951462014143737,0.17016378786904449,冀,False,False,True,False,False,False,True
2026-07-13,鸡毛菜,6.0,5.5,6.5,1,,0.6000000000000001,3.26,1.071930260212213,2.556136440683702,0.18854153052107947,,True,False,True,False,True,False,True
2026-06-22,油麦菜,2.8,2.2,3.5,2,京冀,0.5999999999999999,1.6616666666666666,0.27313105775917434,4.1677183937720725,0.18925972039119673,京冀,False,True,True,False,False,False,True
2026-04-06,小白菜,1.275,0.7,2.0,2,冀鲁,0.5937499999999998,1.3316666666666668,0.4084734687989451,-0.13872790032921034,0.25866641090920606,冀鲁,False,False,True,False,False,False,True
2026-07-10,兰花,29.0,28.0,30.0,1,,0.5890410958904109,16.38888888888889,4.637778231880495,2.7192139167891263,0.2731260308896229,,True,False,True,False,True,False,True
2026-07-16,油麦菜,3.375,3.0,4.0,2,京冀,0.588235294117647,1.6258333333333332,0.5964146950786415,2.9328027647541894,0.23243178314930457,京冀,False,False,True,False,False,False,True
2026-04-27,水萝卜,1.425,1.0,2.0,2,冀,0.5833333333333333,1.5458333333333334,0.39183934809132986,-0.3083746793728575,0.25472679613245225,鲁,True,False,True,False,True,False,True
2026-06-22,菠菜,2.375,1.0,3.8,2,蒙,0.5833333333333333,2.603333333333333,0.6665897944185716,-0.3425394976718707,0.2505593894685034,蒙,False,False,True,False,False,False,True
2026-06-08,穿心莲,3.0,2.5,3.5,1,,0.5789473684210527,2.836666666666667,0.38122609214656766,0.42844216777936944,0.1805905038065515,,True,False,True,False,True,False,True
2026-05-10,秋葵,10.25,10.0,10.5,1,,0.5769230769230769,,,,0.20272998248100976,,True,False,True,False,True,False,True
2026-07-27,荆芥,4.4,4.0,4.8,1,,0.5714285714285716,3.7216666666666667,0.7034010154284109,0.9643621752808963,0.16741031673305906,,True,False,True,False,True,False,True
2026-03-16,菠菜,2.2,1.0,3.3,2,冀,0.5714285714285716,2.5316666666666667,0.7731745278879263,-0.4289673996021019,0.3474626043847818,冀,False,False,True,False,False,False,True
2026-06-05,大白菜,0.55,0.5,0.6,1,冀,0.5714285714285716,0.35333333333333333,0.052413036897150704,3.752247118452279,0.17952215397383448,冀,False,True,True,False,False,False,True
2026-06-08,菊花菜,2.75,2.5,3.0,1,,0.5714285714285714,1.69,0.6064879110146241,1.7477677308137483,0.2744156239554364,,True,False,True,False,True,False,True
2026-07-13,樱桃萝卜,3.3,2.8,3.8,1,,0.5714285714285712,2.2983333333333333,0.39859307166785096,2.513005714011404,0.15748022555792376,,True,False,True,False,True,False,True
2026-04-13,水萝卜,1.8,1.0,2.7,2,鲁,0.5652173913043479,2.0003333333333333,0.4427810491329332,-0.45244333226463024,0.2279431993031025,鲁,False,False,True,False,False,False,True
2026-03-23,水萝卜,2.575,1.5,4.0,2,鲁,0.5606060606060608,2.4358333333333335,0.6133108051209917,0.2269105085132364,0.2280482507859855,鲁,False,False,True,False,False,False,True
2026-02-11,豇豆,6.85,6.0,7.7,1,海,0.5568181818181817,4.741666666666666,0.8413949145905569,2.5057595390379785,0.15915734555208605,海,False,False,True,False,False,False,True
2026-08-10,菊花菜,3.5,3.0,4.0,1,,0.5555555555555556,2.393333333333333,0.410788420524205,2.6940064796725656,0.1974939456577782,,True,False,True,False,True,False,True
2026-06-01,香菜,3.5,3.0,4.0,1,冀,0.5555555555555556,1.8666666666666667,0.6756010521078013,2.4176003400786783,0.2301129710890671,冀,False,False,True,False,False,False,True
2026-06-08,油菜,1.4,0.8,2.3,2,冀京,0.5555555555555554,0.9650000000000001,0.27967037247692095,1.555402512419856,0.25854785878634173,冀京,False,False,True,False,False,False,True
2026-03-30,水萝卜,2.25,1.3,3.7,2,鲁,0.5517241379310345,2.198666666666667,0.5027612262045572,0.10210280876442755,0.26441314132714977,鲁,False,False,True,False,False,False,True
2026-06-24,圆白菜,0.85,0.7,1.0,1,冀,0.5454545454545452,0.6113333333333333,0.12350438588702739,1.9324549889667981,0.1608326947721813,冀,False,False,True,False,False,False,True
2026-04-15,快菜,1.0,0.8,1.2,1,,0.5384615384615383,0.9949999999999999,0.20609254700506383,0.024260945253285954,0.287442774249564,,True,False,True,False,True,False,True
2026-01-23,快菜,2.0,1.5,2.5,1,,0.5384615384615383,1.2294117647058822,0.2475245085904449,3.113179537987232,0.18099799774450068,,True,True,True,False,True,False,True
2026-07-13,苋菜,4.0,3.5,4.5,1,,0.5384615384615383,2.788333333333333,0.6086564249871329,1.9907235296042127,0.1859861573588127,,True,False,True,False,True,False,True
2026-03-20,豆尖,11.5,11.0,12.0,1,,0.5333333333333334,,,,,,True,False,True,False,True,False,True
2026-06-08,菠菜,3.45,2.5,4.3,2,蒙,0.5333333333333334,2.1816666666666666,0.6451721680580996,1.9658835209071146,0.3363498218766294,蒙,False,False,True,False,False,False,True
2026-04-09,快菜,1.15,1.0,1.3,1,,0.5333333333333332,1.0416666666666667,0.24427349473466217,0.44349196973256705,0.225796077110291,,True,False,True,False,True,False,True
2026-01-03,茴香,4.75,4.5,5.0,1,冀,0.532258064516129,,,,,冀,False,False,True,False,False,False,True
2026-06-01,油菜,1.225,0.7,1.9,2,冀京,0.53125,0.885,0.14556666916713573,2.3356995247972683,0.2516949798221564,冀京,False,False,True,False,False,False,True
2026-06-08,苋菜,3.75,3.5,4.0,1,,0.5306122448979591,2.9916666666666667,0.5072038516478321,1.495125344315935,0.17645153380348452,,True,False,True,False,True,False,True
2026-04-20,水萝卜,1.45,0.9,2.2,2,鲁,0.5263157894736843,1.7786666666666666,0.46231973809245996,-0.710907710803678,0.24865064022411912,鲁,False,False,True,False,False,False,True
2026-07-13,黄瓜,2.325,1.5,3.0,2,冀/辽冀鲁,0.5245901639344264,1.05,0.30307333811447773,4.20690255346184,0.16979047066796232,冀/辽冀鲁,False,True,True,False,False,True,True
2026-06-09,瓠子,1.75,1.5,2.0,1,冀,0.5217391304347827,0.9,0.2576418256899053,3.299153767925283,0.19194560671090524,冀,False,True,True,False,False,False,True
2026-06-22,盖菜,1.9,1.8,2.0,1,,0.52,1.5133333333333334,0.39171007340786607,0.9871246437516348,0.15417452430931247,,True,False,True,False,True,False,True
2026-06-28,菠菜,1.9,1.8,2.0,1,蒙,0.52,2.514166666666667,0.6830990276740266,-0.8990887730552387,0.3011936456079048,蒙,False,False,True,False,False,False,True
2026-03-09,茼蒿,5.0,4.5,5.5,1,,0.5151515151515151,4.541666666666667,0.5798458970863005,0.7904399007330005,0.1969204771295749,,True,False,True,False,True,False,True
2026-06-20,荠菜,12.5,12.0,13.0,1,,0.5151515151515151,7.583333333333333,2.3440435639904487,2.097515055691474,0.32503883738095457,,True,False,True,False,True,False,True
2026-05-08,奶白菜,3.25,1.5,5.0,1,,0.5116279069767442,2.94,1.1596224117923184,0.267328396594942,0.16636363940415436,,True,False,True,False,True,False,True
2026-07-12,丝瓜,2.0,1.5,2.5,2,冀/豫冀,0.509433962264151,1.6675,0.35581075462025713,0.9344855254722816,0.17489632748066933,冀/豫冀,False,False,True,False,False,False,True
2026-06-15,油菜,1.05,0.6,1.5,2,冀京,0.5000000000000002,1.0241666666666667,0.2823457263629158,0.09149539348836556,0.2663218473892308,冀京,False,False,True,False,False,False,True
2026-03-30,小白菜,1.05,0.5,2.0,2,冀鲁,0.5000000000000002,1.4824999999999997,0.43846076771768927,-0.9864052427114127,0.3814720248033751,冀鲁,False,False,True,False,False,False,True
2026-07-06,菠菜,2.625,1.5,4.0,2,蒙,0.5,2.555833333333333,0.6445956809923783,0.1073024047573236,0.28115464190390144,蒙,False,False,True,False,False,False,True
2026-07-12,大白菜,0.75,0.7,0.8,1,冀,0.5,0.44633333333333336,0.07078297736785244,4.29010869504033,0.17338666251980966,冀,False,True,True,False,False,False,True
2026-03-02,青蒜,3.0,1.8,4.2,2,鲁川,0.5,2.8816666666666664,0.40134114247567304,0.2948447612507265,0.21071245569374186,鲁川,False,False,True,False,False,False,True
2026-05-18,韭菜,1.5,1.2,1.8,1,冀,0.5,1.0366666666666666,0.09643054793323413,4.804839786393547,0.1336306209562122,冀,False,True,True,False,False,False,True
2026-05-22,油麦菜,1.575,1.0,2.5,2,鲁京冀,0.5,1.5041666666666667,0.446349336153936,0.15869483293888995,0.17840748364187817,鲁京冀,False,False,True,False,False,False,True
2026-05-24,香菜,3.0,2.5,3.5,1,冀,0.5,1.5866666666666667,0.5424931802102998,2.605255485028307,0.26517228171475304,冀,False,False,True,False,False,False,True
2026-05-23,苦瓜,2.25,2.0,2.5,1,鲁,0.5,2.316666666666667,0.48036145394564866,-0.13878438021842193,0.15640818765946818,鲁,False,False,True,False,False,False,True
2026-07-17,平菇,4.25,4.0,4.5,1,冀蒙,0.49122807017543857,2.7216666666666667,0.3546934891767368,4.3088846566670265,0.13278529677848314,冀蒙,False,True,True,False,False,False,True
2026-06-22,樱桃萝卜,2.6,2.2,3.0,1,,0.48571428571428577,2.388333333333333,0.4766411455269027,0.44407972046282346,0.15960554678587266,,True,False,True,False,True,False,True
2026-08-03,小白菜,2.6,2.0,3.6,2,冀,0.48571428571428577,1.9616666666666667,0.6787645131912944,0.9404341578379388,0.3062286160770865,冀,False,False,True,False,False,False,True
2026-06-22,菊花菜,2.45,2.2,2.7,1,,0.4848484848484851,1.9649999999999999,0.5782181308957193,0.838783798164,0.2427352692165376,,True,False,True,False,True,False,True
2026-03-06,快菜,1.4,1.0,1.8,1,,0.4736842105263157,1.5650000000000002,0.38955102361564947,-0.42356453968093666,0.18296981244525287,,True,False,True,False,True,False,True
2026-05-24,团生菜,1.4,1.0,1.8,1,冀京,0.4736842105263157,0.965,0.09390934733688489,4.632126751339315,0.13587323012686317,冀京,False,True,True,False,False,False,True
2026-04-27,小白菜,1.175,0.7,1.9,2,冀,0.46875,1.1316666666666668,0.2787698758441444,0.15544482057867748,0.3692352893701589,冀鲁,True,False,True,False,True,False,True
2026-06-29,油菜,1.1,0.6,1.7,2,冀京,0.4666666666666668,1.0841666666666667,0.2655088911211223,0.059633910060324,0.2466980700944606,冀京,False,False,True,False,False,False,True
2026-07-22,白豆,4.25,3.5,5.0,1,蒙冀,0.4655172413793105,2.385,0.5479035278788305,3.403883904927963,0.16461129640168123,蒙冀,False,True,True,False,False,False,True
2026-05-18,蒿子秆,3.15,2.8,3.5,1,,0.4651162790697674,2.243333333333333,0.4298623142302686,2.1092024972930834,0.22958883203405678,,True,False,True,False,True,False,True
2026-02-04,快菜,2.05,1.8,2.3,1,,0.4642857142857142,1.31,0.2989565185775351,2.475276349620987,0.2881583336263348,,True,False,True,False,True,False,True
2026-04-26,毛豆,4.75,4.5,5.0,1,粤,0.46153846153846145,2.87,0.42214558691489346,4.453439899110012,0.12205786396019364,粤,False,True,True,False,False,False,True
2026-05-11,蒿子秆,1.9,1.6,2.2,1,,0.46153846153846145,2.3916666666666666,0.5007035280368071,-0.9819516722688719,0.1838918798131039,,True,False,True,False,True,False,True
2026-02-02,菠菜,3.5,2.0,4.8,2,冀豫,0.4583333333333335,3.496666666666667,0.538745882988243,0.00618720892091849,0.20277504372056404,冀豫,False,False,True,False,False,False,True
2026-08-10,芥兰,3.5,3.0,4.0,1,,0.4583333333333335,2.1,0.2903624370120702,4.8215603037585835,0.12370882142927182,,True,True,True,False,True,True,True
2026-07-20,木耳菜,2.55,2.3,2.8,1,,0.4571428571428571,2.533333333333333,0.2597523134984604,0.06416368902433431,0.19422844882458898,,True,False,True,False,True,False,True
2026-07-13,盖菜,2.55,2.3,2.8,1,,0.4571428571428571,1.4933333333333332,0.32449784371350304,3.25631336890975,0.233399269648814,,True,True,True,False,True,False,True
2026-08-10,蒿子秆,8.0,7.5,8.5,1,,0.4545454545454546,4.591666666666667,1.0645610503325118,3.2016325717240477,0.1313127252373166,,True,True,True,False,True,False,True
2026-05-18,奶白菜,2.4,2.0,2.8,1,,0.4545454545454546,2.3583333333333334,0.459775682437553,0.09062390260782378,0.22763737472837725,,True,False,True,False,True,False,True
2026-05-30,平菇,4.0,3.5,4.5,1,京蒙,0.4545454545454546,3.0833333333333335,0.39025485336471005,2.3488924193083687,0.177177056908778,京蒙,False,False,True,False,False,False,True
2026-05-05,快菜,0.8,0.6,1.0,1,,0.4545454545454546,0.81,0.22414588845291097,-0.04461380072158151,0.20186385905265486,,True,False,True,False,True,False,True
2026-08-03,菠菜,4.0,2.5,5.5,2,蒙,0.4545454545454546,3.4108333333333336,0.6681705379737232,0.8817609175845408,0.17016722579398832,蒙,False,False,True,False,False,False,True
